Request Number,Office,Date Closed,Summary of Request,Disposition of Request,Exemption(s) Applied (if applicable),Description of Exemption(s) (if applicable)
FOIA-2010-01238,OAG,8/23/12,"Copies of “correspondence, including emails, relating to the establishment and ongoing operations of the independent claims facility that will administer the $20 billion escrow account to pay claims to victims of the Gulf of Mexico oil spill”  ",Partial Grant/Partial Denial,(b)(4),Certain information that concerns trade secrets or other confidential commercial or financial information
FOIA-2010-01239,OASG,8/23/12,"Copies of “correspondence, including emails, relating to the establishment and ongoing operations of the independent claims facility that will administer the $20 billion escrow account to pay claims to victims of the Gulf of Mexico oil spill”  ",Partial Grant/Partial Denial,(b)(4),Certain information that concerns trade secrets or other confidential commercial or financial information
FOIA-2010-01442,OAG,8/23/12,"Copies of external written and electronic correspondence from the Offices of the Attorney General and Associate Attorney General from April 2010 that relate “to the trust fund set up to compensate victims of the Deepwater Horizon oil spill... the role of the Gulf Coast Claims Facility, and the terms of employment and job responsibilities of Gulf Coast Claims Facility Administrator Kenneth Feinberg""",Partial Grant/Partial Denial,(b)(4),Certain information that concerns trade secrets or other confidential commercial or financial information
FOIA-2010-01443,OASG,8/23/12,"Copies of external written and electronic correspondence from the Offices of the Attorney General and Associate Attorney General from April 2010 that relate “to the trust fund set up to compensate victims of the Deepwater Horizon oil spill... the role of the Gulf Coast Claims Facility, and the terms of employment and job responsibilities of Gulf Coast Claims Facility Administrator Kenneth Feinberg""",Partial Grant/Partial Denial,(b)(4),Certain information that concerns trade secrets or other confidential commercial or financial information
FOIA-2012-01232,ODAG,8/23/12,"Department of Justice policies and procedures regarding ""Ethical Standards for Attorneys for the Government"" and ""Methods of Obtaining Documentary Materials Held by Third Parties""","Provided copy of Title 1-4.000 of U.S. Attorney's Manual (standards of conduct) and a copy of 28 C.F.R. § 77, which implements 28 U.S.C. § 530D, requiring Department attorneys to comply with state and local federal court rules for professional responsibility; Determined that the Professional Responsibility Advisory Office, DOJ, was also an appropriate entity for handling and referred requester to that component for processing",,
FOIA-2010-00099,OAG,8/24/12,Records pertaining to the Military Extraterritorial Jurisdiction Act (MEJA),"Partial Grant/Partial Denial/Partial Referral: Documents referred to the National Security Division, the Criminal Division, DOJ, and the Dep't of Defense for processing and direct response to the requester ",(b)(5); (b)(6): (b)(7)(C) ,"Certain inter- and intra-agency communications protected by legal privileges; Information the release of which would constitute a clearly unwarranted invasion of the personal privacy of a third party; Records or information compiled for law enforcement purposes, the release of which could reasonably be expected to constitute an unwarranted invasion of the personal privacy of a third party"
FOIA-2010-00100,ODAG,8/24/12,Records pertaining to the Military Extraterritorial Jurisdiction Act (MEJA),"Partial Grant/Partial Denial/Partial Referral: Documents referred to the National Security Division, the Criminal Division, DOJ, and the Dep't of Defense for processing and direct response to the requester ",(b)(5); (b)(6): (b)(7)(C) ,"Certain inter- and intra-agency communications protected by legal privileges; Information the release of which would constitute a clearly unwarranted invasion of the personal privacy of a third party; Records or information compiled for law enforcement purposes, the release of which could reasonably be expected to constitute an unwarranted invasion of the personal privacy of a third party"
FOIA-2012-00921,OAG,8/24/12,Complaints filed in the Ted Stevens Matter ,Request withdrawn by Requester,,
FOIA-2012-01328,OAG,8/24/12,"Documents regarding the Memorandum of Understanding signed on July 13, 2012, between the FBI and the Australian Federal Police, dealing with organized crime and terrorism ","No Records: Determined that the FBI was the most appropriate entity for handling, and referred  requester to that component for processing ",,
FOIA-2012-01329,ODAG,8/24/12,"Documents regarding the Memorandum of Understanding signed on July 13, 2012, between the FBI and the Australian Federal Police, dealing with organized crime and terrorism","No Records: Determined that the FBI was the most appropriate entity for handling, and referred  requester to that component for processing ",,
FOIA-2012-01330,OASG,8/24/12,"Documents regarding the Memorandum of Understanding signed on July 13, 2012, between the FBI and the Australian Federal Police, dealing with organized crime and terrorism","No Records: Determined that the FBI was the most appropriate entity for handling, and referred  requester to that component for processing ",,
FOIA-2012-01322,OIP,8/27/12,"Documents related to the June 12, 2012 decision to grant a waiver to the Federal Bureau of Prisons to connect to external systems through the Department of Justice Trusted Internal Connection","Determined that the Justice Management Division, DOJ, was the most appropriate entity for handling, and referred request and requester to that component for processing",,
FOIA-2012-01299,OIP,8/27/12,St. Clair County police reports,Informed requester that the FOIA does not apply to state or local records and directed requester to contact the St. Clair County Police Department for additional information,,
FOIA-2011-00569,ODAG,8/27/12,Records contained in six specific FBI files,Full Grant,,
FOIA-2011-00637,OAG,8/27/12,"Records from September 1, 2009, to the present pertaining to the acquisition, importation, or transfer of sodium thiopental, pentrobarbital, pancuronium bromide, potassium chloride, or any other drug used for carrying out executions",Full Grant,,
FOIA-2012-00324,OLA,8/27/12,"Any correspondence to the Department of Justice from or on behalf of the office of former U.S. Representative Christopher Shays between September 1, 1987 and January 3, 2009",Request withdrawn by Requester,,
FOIA-2012-00879,OAG,8/27/12,"Communications with Nancy-Ann DeParle or any other member of the Obama administration, or any third party regarding the development and implementation of ""alternative administrative measures""",No Records,,
FOIA-2012-00946,OAG,8/27/12,Former Congressman Christopher Shays,Request withdrawn by Requester,,
FOIA-2012-00947,ODAG,8/27/12,Former Congressman Christopher Shays,Request withdrawn by Requester,,
FOIA-2012-00948,OASG,8/27/12,Former Congressman Christopher Shays,Request withdrawn by Requester,,
FOIA-2012-00949,OLA,8/27/12,Former Congressman Christopher Shays,Request withdrawn by Requester,,
FOIA-2012-01102,OAG,8/27/12,Documents related to investigations of Bain Capital,No Records,,
FOIA-2012-01103,ODAG,8/27/12,Documents related to investigations of Bain Capital,No Records,,
FOIA-2012-01251,OIP,8/27/12,"Various records, memoranda, reports, opinions, guidance, and information from the DOJ and OIP websites","Provided requester with publicly available information from the DOJ and OIP websites, and informed requester that further production would incur duplication fees",,
FOIA-2012-01250,OAG,8/27/12,"Various records, memoranda, reports, opinions, guidance, and information from the DOJ and OIP websites","Provided requester with publicly available information from the DOJ and OIP websites, and informed requester that further production would incur duplication fees",,
FOIA-2012-01324,OLP,8/27/12,"Various records, memoranda, reports, opinions, guidance, and information from the DOJ and OIP websites","Provided requester with publicly available information from the DOJ and OIP websites, and informed requester that further production would incur duplication fees",,
FOIA-2012-01247,OIP,8/27/12,"""1) a task order for an audit of mortgage-backed securities fraud for the United States Attorney in Newark, New Jersey, and 2) records of reports submitted to Residential Mortgage-Backed Securities Working Group via www.stopfraud.gov/rmbs.html""","Determined for part 1 of the request that the Executive Office for United States Attorneys, DOJ, was the most appropriate entity for processing and referred request and requester to that component for processing; Determined for part 2 of the request that the Securities and Exchange Commission and the Office of the New York State Attorney General were the most appropriate entities for handling, and referred requester to those entities for further information",,
FOIA-2012-01323,OIP,8/27/12,"Various records, memoranda, reports, opinions, guidance, and information from the DOJ and OIP websites","Provided requester with publicly available information from the DOJ and OIP websites, and informed requester that further production would incur duplication fees",,
FOIA-2012-01332,ODAG,8/27/12,"Records pertaining to the Deputy Attorney General’s role at the Department of Justice, the Department’s mission in Iraq, and final orders and opinions issued by the Deputy Attorney General","Provided requester with information about the responsibilities of the Office of the Deputy Attorney General (ODAG), policy statements issued by the Deputy Attorney General, and documents available in the ODAG FOIA library, as well as public information concerning the Department's mission in Iraq",,
FOIA-2012-01334,OIP,8/27/12,Information on OIP's FOIA and Privacy Act procedures,Provided requester with a copy of the DOJ FOIA Reference Guide,,
FOIA-2012-01094,ODAG,8/28/12,"Records concerning ""license plate recognition technology""",No Records,,
FOIA-2012-01316,OIP,8/28/12,"Records from October 18, 2010 to the present maintained by the Civil Rights Division that contain the phrase “True the Vote”  ","Determined that the Civil Rights Division, DOJ, was the most appropriate entity for handling, and referred request and requester to that component for processing",,
FOIA-2012-00565,OAG,8/28/12,Attorney General guidance on correspondence between the Department and citizens,Request withdrawn by Requester,,
FOIA-2011-00598,PAO,8/29/12,"Copies of the Office of Public Affairs' Daily News Wrap e-mail since January 1, 2009",Partial Grant/Partial Denial: Request withdrawn by requester after initial production of documents,(b)(5),"Certain inter- and intra-agency communications protected by legal privileges 
"
FOIA-2011-00970,ODAG,8/29/12,Records on a DOJ investigation of Bank of America,Request withdrawn by Requester,,
FOIA-2011-00969,OAG,8/29/12,Records on a DOJ investigation of Bank of America,Request withdrawn by Requester,,
FOIA-2012-01287,OLA,8/29/12,A copy of a final or recent report issued on the Prison Rape Elimination Act (PREA),"Determined that the Office of Justice Programs, DOJ, was the most appropriate entity for handling, and referred requester to that component for processing; Provided link to information on the PREA on the Office of Justice Programs website",,
FOIA-2012-01338,OIP,8/30/12,"Any statutes, cases, administrative citations, policies, or other authority related to ""the use of student PINs""","Determined that the Dep't of Education was the most appropriate agency for handling, and referred requester to that agency for processing",,
FOIA-2012-01350,OIP,8/30/12,Records from the Department of Transportation (DOT) ,"Determined that the Dep't of Transportation was the most appropriate agency for handling, and referred requester to that agency for processing",,
FOIA-2012-01351,OIP,8/30/12,Records from the Department of Transportation (DOT),"Determined that the Dep't of Transportation was the most appropriate agency for handling, and referred requester to that agency for processing",,
FOIA-2012-01333,OIP,8/30/12,"Records (some from an historical time period) regarding ""anti-abortion terrorism""","Determined that the FBI, Executive Office for United States Attorneys, DOJ, and the National Archives and Records Administration were the most appropriate entities for handling and referred requester to those entities for processing",,
FOIA-2012-01347,OIP,8/30/12,Information regarding veterans' grants,"Determined that the Dep't of Veterans Affairs was the most appropriate agency for handling, and referred requester to that agency for processing",,
FOIA-2012-00253,PAO,8/30/12,"Copies of communication between Tracy Schmaler and  Media Matters for America or Media Matters Action Network between January 1, 2009 and the present",Partial Grant/Partial Denial,(b)(6),Information the release of which would constitute a clearly unwarranted invasion of the personal privacy of a third party 
FOIA-2012-00457,OAG,8/30/12,"Minutes of meetings that took place on May 23, 24, and 26, 2011, regarding the extradition treaty between the United Kingdom and United States",No Records,,
FOIA-2012-00528,OAG,8/30/12,Copy of a memorandum concerning access and use of certain terrorism information,Partial No Records/Partial Glomar Denial: Neither confirmed nor denied the existence of certain law enforcement records,(b)(1),Information that is classified by Executive Order to protect national security 
FOIA-2012-00577,OAG,8/30/12,Correspondence between the Office of the Attorney General and members of the Petitioners’ Steering Committee of the Autism Omnibus of the National Vaccine Injury Compensation Program,No Records,,
FOIA-2012-00604,OAG,8/30/12,Records contained in various Federal Bureau of Investigation (FBI) files,Full Grant/Partial Referral: Referred material to the National Security Division for direct response to requester,,
FOIA-2012-00877,OASG,8/30/12,"Copies of correspondence between the Department and Governor Mitch Daniels’ Office from January 10, 2005 to the present and Governor Bob McDonnell’s Office from January 16, 2010 to the present",No Records,,
FOIA-2012-00925,OLA,8/30/12,"Copies of correspondence between the Department and Governor Mitch Daniels’ Office from January 10, 2005 to the present and Governor Bob McDonnell’s Office from January 16, 2010 to the present",No Records,,
FOIA-2012-00876,ODAG,8/30/12,"Copies of correspondence between the Department and Governor Mitch Daniels’ Office from January 10, 2005 to the present and Governor Bob McDonnell’s Office from January 16, 2010 to the present",No Records,,
FOIA-2012-01075,OIP,8/30/12,Log of all FOIA requests received by the Department of Justice concerning former Representative and Governor George Allen,Full Grant,,
FOIA-2012-01212,OIP,8/30/12,Records pertaining to the contents of a FOIA administrative appeal file,Full Grant/Partial Referral: Referred material to the FBI for processing and direct response to the requester ,,
FOIA-2012-01270,OIP,8/30/12,Copies of various materials pertaining to the Freedom of Information Act,Provided requester with 100 pages of training materials and guidance from the OIP website and informed requester that further production of materials would incur duplication fees,,
FOIA-2012-01282,PAO,8/30/12,"Copies of communications between the Office of Public Affairs and Media Matters regarding the book Injustice, Espousing the Racial Agenda of the Obama Justice Department",No Records,,
FOIA-2012-01206,OIP,8/30/12,"Records regarding various local law  enforcement policies, including the use of taser gun and public safety  cameras for the city of Richmond, California","Provided requester with a link to a relevant DOJ Office of the Inspector General report, and referred requester to the California Attorney General's Office in order to access state records",,
FOIA-2012-01284,ODAG,8/31/12,Various final documents pertaining to the legal reasoning and authority relied upon by the FBI when conducting investigations and assessments,Full Grant,,
FOIA-2012-01283,OAG,8/31/12,Various final documents pertaining to the legal reasoning and authority relied upon by the FBI when conducting investigations and assessments,Full Grant,,
